Run Name,Axle Torque (Nm),Axle Speed (rpm),Power (kW),TqC (Nm),Time (sec),Tailshaft Speed (rpm),Speed (km/h),Tacho [Rat] (rpm),Speed L (rpm),Tq L (Nm),Speed R (rpm),Axle Tq R (Nm),Comments
MUREV2025.0057,447.0,396.56,18.491,138.539,6.5,1550.5,29.952,1274.6,396.6,227.0,396.5,220.0,
MUREV2025.0057,447.0,399.44,18.616,138.54,6.55,1561.8,30.154,1283.1,399.4,227.5,399.5,219.5,
MUREV2025.0057,446.5,401.8,18.731,138.476,6.6,1571.0,30.355,1291.7,401.9,227.5,401.7,219.0,
MUREV2025.0057,447.0,404.68,18.853,138.457,6.65,1582.3,30.557,1300.3,404.6,228.0,404.8,219.0,
MUREV2025.0057,446.5,407.6,18.987,138.464,6.7,1593.7,30.773,1309.5,407.4,228.0,407.8,218.5,
MUREV2025.0057,446.5,410.2,19.11,138.416,6.75,1603.9,30.982,1318.4,410.6,228.5,409.8,218.0,
MUREV2025.0057,447.0,412.64,19.229,138.415,6.8,1613.4,31.176,1326.6,412.8,229.0,412.5,218.0,
MUREV2025.0057,446.5,415.0,19.349,138.415,6.85,1622.7,31.37,1334.9,415.1,229.0,414.9,217.5,
MUREV2025.0057,447.0,417.48,19.469,138.414,6.9,1632.3,31.565,1343.2,417.8,229.5,417.2,217.5,
MUREV2025.0057,446.5,420.24,19.593,138.413,6.95,1643.1,31.766,1351.8,420.2,229.5,420.3,217.0,
MUREV2025.0057,446.5,422.88,19.713,138.413,7.0,1653.5,31.961,1360.0,422.8,229.5,423.0,217.0,
MUREV2025.0057,446.5,425.76,19.842,138.414,7.05,1664.7,32.17,1368.9,426.0,229.5,425.5,217.0,
MUREV2025.0057,446.5,428.64,19.962,138.352,7.1,1676.0,32.378,1377.8,428.6,230.0,428.6,216.5,
MUREV2025.0057,446.5,431.16,20.091,138.353,7.15,1685.8,32.587,1386.7,431.3,230.0,431.0,216.5,
MUREV2025.0057,446.5,433.56,20.211,138.352,7.2,1695.2,32.782,1395.0,433.9,230.0,433.2,216.5,
MUREV2025.0057,446.5,436.16,20.335,138.352,7.25,1705.4,32.983,1403.5,436.1,230.0,436.2,216.5,
MUREV2025.0057,446.5,438.68,20.455,138.351,7.3,1715.2,33.178,1411.8,438.9,230.0,438.5,216.5,
MUREV2025.0057,446.0,441.28,20.579,138.351,7.35,1725.4,33.379,1420.4,441.5,230.0,441.0,216.0,
MUREV2025.0057,446.0,444.16,20.703,138.351,7.4,1736.7,33.581,1429.0,443.9,230.0,444.4,216.0,
MUREV2025.0057,446.0,446.96,20.823,138.289,7.45,1747.6,33.79,1437.9,447.4,230.0,446.5,216.0,
MUREV2025.0057,446.0,449.72,20.951,138.29,7.5,1758.4,33.998,1446.7,449.9,230.0,449.5,216.0,
MUREV2025.0057,446.0,452.16,21.076,138.29,7.55,1767.9,34.2,1455.3,452.0,230.0,452.3,216.0,
MUREV2025.0057,446.5,454.48,21.195,138.289,7.6,1777.0,34.394,1463.6,455.0,230.5,453.9,216.0,
MUREV2025.0057,446.5,456.68,21.31,138.287,7.65,1785.6,34.582,1471.6,456.6,230.5,456.8,216.0,
MUREV2025.0057,446.0,458.88,21.416,138.285,7.7,1794.2,34.754,1478.9,459.0,230.5,458.7,215.5,
MUREV2025.0057,446.0,461.4,21.529,138.264,7.75,1804.1,34.942,1486.9,461.8,230.5,461.0,215.5,
MUREV2025.0057,446.0,464.12,21.639,138.207,7.8,1814.7,35.136,1495.2,463.6,230.5,464.6,215.5,
MUREV2025.0057,446.0,467.16,21.756,138.158,7.85,1826.6,35.338,1503.7,467.6,230.5,466.7,215.5,
MUREV2025.0057,445.5,470.0,21.885,138.16,7.9,1837.7,35.546,1512.6,470.1,230.5,469.9,215.0,
MUREV2025.0057,445.5,472.88,22.008,138.098,7.95,1849.0,35.762,1521.8,472.6,230.5,473.2,215.0,
MUREV2025.0057,445.5,475.52,22.137,138.1,8.0,1859.3,35.971,1530.7,476.3,230.5,474.7,215.0,
MUREV2025.0057,445.5,477.44,22.262,138.162,8.05,1866.8,36.158,1538.7,477.1,230.5,477.8,215.0,
MUREV2025.0057,445.5,479.72,22.377,138.16,8.1,1875.7,36.346,1546.6,479.9,230.5,479.5,215.0,
MUREV2025.0057,445.5,482.44,22.486,138.097,8.15,1886.3,36.54,1554.9,483.0,230.5,481.8,215.0,
MUREV2025.0057,445.5,485.36,22.61,138.097,8.2,1897.8,36.742,1563.5,484.7,230.5,486.0,215.0,
MUREV2025.0057,445.5,488.4,22.729,138.036,8.25,1909.6,36.95,1572.4,489.0,230.5,487.8,215.0,
MUREV2025.0057,445.0,491.36,22.851,137.974,8.3,1921.2,37.166,1581.6,491.2,230.0,491.5,215.0,
MUREV2025.0057,445.0,494.0,22.984,137.976,8.35,1931.5,37.382,1590.7,493.6,230.0,494.4,215.0,
MUREV2025.0057,445.5,496.32,23.108,137.976,8.4,1940.6,37.584,1599.3,497.0,230.0,495.7,215.5,
MUREV2025.0057,445.0,498.28,23.219,137.974,8.45,1948.3,37.764,1607.0,497.7,229.5,498.9,215.5,
MUREV2025.0057,445.5,500.72,23.334,137.973,8.5,1957.8,37.951,1615.0,501.0,229.5,500.4,216.0,
MUREV2025.0057,445.0,502.96,23.433,137.908,8.55,1966.6,38.131,1622.6,503.3,229.0,502.6,216.0,
MUREV2025.0057,445.0,505.48,23.548,137.907,8.6,1976.4,38.318,1630.6,505.2,229.0,505.8,216.0,
MUREV2025.0057,444.5,508.16,23.652,137.843,8.65,1986.9,38.506,1638.5,508.9,228.5,507.4,216.0,
MUREV2025.0057,445.0,510.84,23.757,137.76,8.7,1997.4,38.7,1646.8,510.8,228.5,510.9,216.5,
MUREV2025.0057,444.5,513.6,23.871,137.705,8.75,2008.2,38.902,1655.4,513.6,228.0,513.6,216.5,
MUREV2025.0057,444.5,516.12,23.997,137.718,8.8,2018.0,39.103,1664.0,516.5,228.0,515.8,216.5,
MUREV2025.0057,444.0,518.6,24.106,137.655,8.85,2027.7,39.298,1672.2,518.2,227.5,519.0,216.5,
MUREV2025.0057,444.0,521.28,24.218,137.593,8.9,2038.2,39.499,1680.8,521.4,227.5,521.2,216.5,
MUREV2025.0057,444.0,523.92,24.338,137.593,8.95,2048.5,39.694,1689.1,524.0,227.5,523.8,216.5,
MUREV2025.0057,443.5,526.6,24.45,137.531,9.0,2059.0,39.895,1697.7,526.2,227.0,527.0,216.5,
MUREV2025.0057,444.0,529.48,24.578,137.532,9.05,2070.3,40.104,1706.6,530.1,227.0,528.9,217.0,
MUREV2025.0057,444.0,532.16,24.695,137.47,9.1,2080.7,40.313,1715.4,532.2,227.0,532.2,217.0,
MUREV2025.0057,443.5,534.6,24.819,137.47,9.15,2090.3,40.514,1724.0,534.7,226.5,534.5,217.0,
MUREV2025.0057,443.5,537.24,24.942,137.47,9.2,2100.6,40.716,1732.6,538.2,226.5,536.3,217.0,
MUREV2025.0057,443.5,539.6,25.057,137.47,9.25,2109.8,40.903,1740.6,539.6,226.0,539.6,217.5,
MUREV2025.0057,443.5,542.12,25.169,137.407,9.3,2119.7,41.105,1749.1,542.8,226.0,541.4,217.5,
MUREV2025.0057,443.0,544.92,25.288,137.407,9.35,2130.6,41.299,1757.4,545.3,225.5,544.6,217.5,
MUREV2025.0057,443.0,547.72,25.404,137.345,9.4,2141.6,41.508,1766.3,547.5,225.5,547.9,217.5,
MUREV2025.0057,443.0,550.64,25.521,137.283,9.45,2153.0,41.717,1775.2,551.1,225.5,550.2,217.5,
MUREV2025.0057,442.5,553.52,25.641,137.221,9.5,2164.3,41.933,1784.4,553.3,225.0,553.8,217.5,
MUREV2025.0057,442.5,556.12,25.769,137.222,9.55,2174.4,42.142,1793.3,556.0,225.0,556.2,217.5,
MUREV2025.0057,442.5,558.36,25.872,137.139,9.6,2183.2,42.336,1801.5,558.8,224.5,557.9,218.0,
MUREV2025.0057,442.5,560.88,25.988,137.125,9.65,2193.0,42.53,1809.8,560.6,224.5,561.2,218.0,
MUREV2025.0057,442.5,563.48,26.103,137.082,9.7,2203.2,42.732,1818.4,563.8,224.5,563.2,218.0,
MUREV2025.0057,442.0,566.2,26.225,137.095,9.75,2213.8,42.926,1826.7,566.5,224.0,565.9,218.0,
MUREV2025.0057,442.0,569.16,26.345,137.033,9.8,2225.4,43.142,1835.9,569.0,224.0,569.4,218.0,
MUREV2025.0057,442.5,572.16,26.477,137.034,9.85,2237.1,43.358,1845.0,573.0,224.0,571.3,218.5,
MUREV2025.0057,442.0,574.68,26.6,137.035,9.9,2247.0,43.56,1853.6,575.0,223.5,574.4,218.5,
MUREV2025.0057,442.0,577.4,26.715,136.972,9.95,2257.6,43.769,1862.5,577.9,223.5,576.9,218.5,
MUREV2025.0057,442.0,579.76,26.838,136.972,10.0,2266.9,43.97,1871.1,580.6,223.5,578.9,218.5,
MUREV2025.0057,442.0,582.12,26.957,136.971,10.05,2276.1,44.165,1879.4,582.3,223.5,581.9,218.5,
MUREV2025.0057,441.5,584.52,27.071,136.969,10.1,2285.5,44.352,1887.3,585.0,223.5,584.1,218.0,
MUREV2025.0057,441.5,587.36,27.181,136.906,10.15,2296.6,44.554,1895.9,587.5,223.5,587.2,218.0,
MUREV2025.0057,441.5,590.32,27.296,136.844,10.2,2308.2,44.762,1904.8,589.8,223.5,590.8,218.0,
MUREV2025.0057,441.0,593.36,27.416,136.783,10.25,2320.0,44.978,1914.0,593.6,223.5,593.1,217.5,
MUREV2025.0057,441.0,596.16,27.535,136.721,10.3,2331.0,45.194,1923.2,595.7,223.5,596.6,217.5,
MUREV2025.0057,441.0,598.6,27.658,136.721,10.35,2340.5,45.396,1931.8,598.4,223.5,598.8,217.5,
MUREV2025.0057,441.0,600.56,27.771,136.72,10.4,2348.2,45.583,1939.7,600.8,223.5,600.3,217.5,
MUREV2025.0057,441.0,602.6,27.881,136.717,10.45,2356.2,45.763,1947.4,602.2,223.0,603.0,218.0,
MUREV2025.0057,441.0,605.52,27.999,136.716,10.5,2367.6,45.958,1955.6,606.0,223.0,605.0,218.0,
MUREV2025.0057,441.0,608.84,28.113,136.655,10.55,2380.6,46.166,1964.5,609.2,223.0,608.5,218.0,
MUREV2025.0057,441.0,611.8,28.237,136.593,10.6,2392.1,46.39,1974.0,611.9,222.5,611.7,218.5,
MUREV2025.0057,441.0,614.52,28.364,136.594,10.65,2402.8,46.598,1982.9,615.5,222.5,613.5,218.5,
MUREV2025.0057,440.5,616.32,28.491,136.656,10.7,2409.8,46.786,1990.9,616.5,222.0,616.2,218.5,
MUREV2025.0057,441.0,617.56,28.599,136.715,10.75,2414.7,46.944,1997.6,618.2,222.0,617.0,219.0,
MUREV2025.0057,441.5,617.96,28.681,136.769,10.8,2416.2,47.059,2002.5,618.7,222.5,617.2,219.0,
MUREV2025.0057,441.5,618.08,28.753,136.884,10.85,2416.7,47.138,2005.9,618.2,222.5,617.9,219.0,
MUREV2025.0057,442.5,618.04,28.812,136.997,10.9,2416.5,47.196,2008.3,619.0,223.0,617.0,219.5,
MUREV2025.0057,442.5,618.28,28.858,137.11,10.95,2417.5,47.232,2009.9,618.8,223.0,617.8,219.5,
MUREV2025.0057,443.0,618.4,28.891,137.159,11.0,2417.9,47.268,2011.4,618.7,223.5,618.1,219.5,
MUREV2025.0057,442.5,618.84,28.919,137.211,11.05,2419.7,47.297,2012.6,620.0,223.5,617.7,219.0,
MUREV2025.0057,443.0,618.96,28.93,137.2,11.1,2420.1,47.318,2013.6,619.0,224.0,618.9,219.0,
MUREV2025.0057,443.5,619.0,28.954,137.252,11.15,2420.3,47.34,2014.5,619.8,224.5,618.2,219.0,
MUREV2025.0057,443.0,618.24,28.956,137.303,11.2,2417.3,47.326,2013.9,619.0,224.5,617.4,218.5,
MUREV2025.0057,443.5,617.8,28.945,137.292,11.25,2415.6,47.311,2013.2,617.9,225.0,617.7,218.5,
MUREV2025.0057,443.5,617.76,28.939,137.283,11.3,2415.4,47.304,2012.9,618.8,225.5,616.7,218.0,
MUREV2025.0057,443.5,618.16,28.937,137.276,11.35,2417.0,47.304,2012.9,618.4,226.0,617.9,217.5,
MUREV2025.0057,443.0,618.4,28.927,137.207,11.4,2417.9,47.311,2013.2,618.6,226.0,618.2,217.0,
MUREV2025.0057,443.0,618.68,28.935,137.203,11.45,2419.0,47.326,2013.9,619.5,226.5,617.8,216.5,
MUREV2025.0057,443.5,618.4,28.921,137.135,11.5,2417.9,47.326,2013.9,618.2,227.0,618.6,216.5,
MUREV2025.0057,443.0,618.28,28.915,137.131,11.55,2417.5,47.318,2013.6,619.1,227.0,617.4,216.0,
MUREV2025.0057,443.0,617.76,28.905,137.126,11.6,2415.4,47.304,2012.9,618.2,227.5,617.3,215.5,
MUREV2025.0057,443.0,617.6,28.892,137.102,11.65,2414.8,47.29,2012.3,617.6,228.0,617.6,215.0,
MUREV2025.0057,442.5,617.8,28.879,137.043,11.7,2415.6,47.29,2012.3,618.8,228.0,616.8,214.5,
MUREV2025.0057,442.5,618.24,28.886,137.055,11.75,2417.3,47.297,2012.6,618.2,228.5,618.2,214.0,
MUREV2025.0057,442.5,618.32,28.877,136.991,11.8,2417.6,47.304,2012.9,618.7,229.0,617.9,213.5,
