Run Name,Axle Torque (Nm),Axle Speed (rpm),Power (kW),TqC (Nm),Time (sec),Tailshaft Speed (rpm),Speed (km/h),Tacho [Rat] (rpm),Speed L (rpm),Tq L (Nm),Speed R (rpm),Axle Tq R (Nm),Comments
MUREV2025.0029,174.5,741.16,13.47,53.597,2.95,2897.9,56.398,2399.9,741.4,74.5,740.9,100.0,
MUREV2025.0029,175.0,743.24,13.507,53.594,3.0,2906.1,56.556,2406.6,743.4,74.5,743.1,100.5,
MUREV2025.0029,175.0,745.4,13.546,53.591,3.05,2914.5,56.722,2413.7,745.6,74.5,745.2,100.5,
MUREV2025.0029,174.5,748.08,13.571,53.527,3.1,2925.0,56.894,2421.0,748.3,74.0,747.8,100.5,
MUREV2025.0029,174.5,751.4,13.603,53.466,3.15,2938.0,57.096,2429.6,751.6,74.0,751.2,100.5,
MUREV2025.0029,174.0,754.76,13.626,53.345,3.2,2951.1,57.319,2439.1,755.0,74.0,754.5,100.0,
MUREV2025.0029,174.0,758.52,13.669,53.288,3.25,2965.8,57.564,2449.5,758.8,74.0,758.2,100.0,
MUREV2025.0029,173.5,761.84,13.697,53.169,3.3,2978.8,57.809,2460.0,762.1,74.0,761.6,99.5,
MUREV2025.0029,173.5,764.44,13.736,53.11,3.35,2989.0,58.039,2469.8,764.7,74.0,764.2,99.5,
MUREV2025.0029,173.5,766.92,13.785,53.104,3.4,2998.7,58.255,2479.0,767.0,74.0,766.8,99.5,
MUREV2025.0029,173.0,768.48,13.846,53.167,3.45,3004.8,58.442,2486.9,768.6,74.0,768.3,99.0,
MUREV2025.0029,173.5,770.16,13.902,53.23,3.5,3011.3,58.608,2494.0,770.3,74.5,770.0,99.0,
MUREV2025.0029,173.5,772.04,13.939,53.226,3.55,3018.7,58.766,2500.7,772.2,74.5,771.9,99.0,
MUREV2025.0029,174.0,773.8,13.989,53.283,3.6,3025.6,58.918,2507.1,773.8,75.0,773.8,99.0,
MUREV2025.0029,173.5,776.48,14.01,53.211,3.65,3036.0,59.083,2514.2,776.6,75.0,776.3,98.5,
MUREV2025.0029,173.5,779.76,14.042,53.152,3.7,3048.9,59.285,2522.8,779.8,75.0,779.8,98.5,
MUREV2025.0029,173.0,782.96,14.075,53.089,3.75,3061.4,59.494,2531.7,782.9,75.0,783.0,98.0,
MUREV2025.0029,173.0,786.56,14.116,53.033,3.8,3075.4,59.731,2541.8,786.6,75.5,786.6,97.5,
MUREV2025.0029,173.0,789.96,14.158,52.981,3.85,3088.7,59.969,2551.9,789.8,75.5,790.1,97.5,
MUREV2025.0029,172.5,792.56,14.213,52.984,3.9,3098.9,60.199,2561.7,792.5,75.5,792.6,97.0,
MUREV2025.0029,172.5,795.04,14.265,52.985,3.95,3108.6,60.415,2570.9,795.0,75.5,795.1,97.0,
MUREV2025.0029,173.0,796.72,14.325,53.046,4.0,3115.2,60.602,2578.8,796.5,76.0,797.0,97.0,
MUREV2025.0029,173.0,798.08,14.378,53.104,4.05,3120.5,60.761,2585.6,797.9,76.0,798.2,97.0,
MUREV2025.0029,173.5,799.92,14.428,53.154,4.1,3127.7,60.912,2592.0,799.8,76.5,800.0,97.0,
MUREV2025.0029,173.5,801.92,14.463,53.152,4.15,3135.5,61.063,2598.4,801.9,76.5,801.9,97.0,
MUREV2025.0029,173.5,804.2,14.501,53.154,4.2,3144.4,61.222,2605.2,804.6,76.5,803.8,97.0,
MUREV2025.0029,173.0,807.4,14.53,53.092,4.25,3156.9,61.416,2613.5,807.9,76.5,806.9,96.5,
MUREV2025.0029,173.0,810.96,14.548,52.97,4.3,3170.9,61.632,2622.6,811.5,76.5,810.4,96.5,
MUREV2025.0029,172.5,814.52,14.569,52.85,4.35,3184.8,61.862,2632.5,815.2,76.5,813.8,96.0,
MUREV2025.0029,172.0,818.32,14.598,52.732,4.4,3199.6,62.122,2643.5,818.9,76.5,817.8,95.5,
MUREV2025.0029,172.0,821.4,14.639,52.675,4.45,3211.7,62.366,2653.9,821.8,76.5,821.0,95.5,
MUREV2025.0029,171.5,823.68,14.692,52.677,4.5,3220.6,62.59,2663.4,824.1,76.5,823.3,95.0,
MUREV2025.0029,171.5,825.76,14.74,52.677,4.55,3228.7,62.791,2672.0,826.0,76.5,825.5,95.0,
MUREV2025.0029,172.0,827.2,14.797,52.736,4.6,3234.4,62.964,2679.3,827.4,77.0,827.0,95.0,
MUREV2025.0029,172.0,828.56,14.827,52.723,4.65,3239.7,63.108,2685.5,828.8,77.0,828.3,95.0,
MUREV2025.0029,172.0,830.72,14.879,52.776,4.7,3248.1,63.266,2692.2,830.9,77.5,830.6,94.5,
MUREV2025.0029,172.0,833.44,14.921,52.781,4.75,3258.8,63.439,2699.5,833.5,77.5,833.4,94.5,
MUREV2025.0029,172.0,836.32,14.949,52.723,4.8,3270.0,63.626,2707.5,836.4,78.0,836.2,94.0,
MUREV2025.0029,172.0,839.8,14.982,52.663,4.85,3283.6,63.842,2716.7,839.8,78.0,839.8,94.0,
MUREV2025.0029,171.5,843.64,15.022,52.606,4.9,3298.6,64.08,2726.8,843.6,78.0,843.7,93.5,
MUREV2025.0029,171.0,846.92,15.063,52.548,4.95,3311.5,64.325,2737.2,846.9,78.0,847.0,93.0,
MUREV2025.0029,171.5,849.92,15.099,52.482,5.0,3323.2,64.562,2747.3,849.8,78.5,850.0,93.0,
MUREV2025.0029,171.5,852.36,15.171,52.549,5.05,3332.7,64.786,2756.8,852.4,78.5,852.3,93.0,
MUREV2025.0029,171.0,854.28,15.215,52.545,5.1,3340.2,64.98,2765.1,854.4,78.5,854.2,92.5,
MUREV2025.0029,171.5,855.8,15.271,52.599,5.15,3346.2,65.153,2772.5,855.9,79.0,855.7,92.5,
MUREV2025.0029,171.5,857.6,15.325,52.657,5.2,3353.2,65.311,2779.2,857.8,79.0,857.4,92.5,
MUREV2025.0029,171.5,859.88,15.365,52.661,5.25,3362.1,65.477,2786.3,860.0,79.0,859.8,92.5,
MUREV2025.0029,172.0,862.6,15.408,52.664,5.3,3372.8,65.657,2793.9,862.8,79.5,862.4,92.5,
MUREV2025.0029,171.5,865.72,15.437,52.602,5.35,3385.0,65.858,2802.5,866.2,79.5,865.3,92.0,
MUREV2025.0029,171.5,869.32,15.472,52.543,5.4,3399.0,66.082,2812.0,869.8,79.5,868.8,92.0,
MUREV2025.0029,171.5,872.92,15.511,52.485,5.45,3413.1,66.319,2822.1,873.6,79.5,872.2,92.0,
MUREV2025.0029,171.0,876.0,15.549,52.427,5.5,3425.2,66.557,2832.2,876.7,79.5,875.3,91.5,
MUREV2025.0029,171.0,878.76,15.604,52.429,5.55,3436.0,66.787,2842.0,879.6,79.5,877.9,91.5,
MUREV2025.0029,170.5,880.8,15.65,52.422,5.6,3443.9,66.996,2850.9,881.8,79.5,879.8,91.0,
MUREV2025.0029,171.0,882.6,15.709,52.477,5.65,3451.0,67.176,2858.6,883.6,80.0,881.6,91.0,
MUREV2025.0029,171.5,884.48,15.769,52.543,5.7,3458.3,67.349,2865.9,885.5,80.5,883.4,91.0,
MUREV2025.0029,171.0,886.4,15.808,52.544,5.75,3465.8,67.514,2873.0,887.5,80.5,885.3,90.5,
MUREV2025.0029,171.5,888.76,15.844,52.533,5.8,3475.1,67.68,2880.0,889.8,81.0,887.8,90.5,
MUREV2025.0029,171.5,891.44,15.886,52.534,5.85,3485.5,67.86,2887.7,892.3,81.5,890.6,90.0,
MUREV2025.0029,171.0,894.56,15.916,52.477,5.9,3497.7,68.062,2896.2,895.4,81.5,893.8,89.5,
MUREV2025.0029,171.0,898.0,15.95,52.418,5.95,3511.2,68.285,2905.7,898.5,82.0,897.5,89.0,
MUREV2025.0029,170.5,901.48,15.986,52.36,6.0,3524.8,68.515,2915.6,901.8,82.0,901.1,88.5,
MUREV2025.0029,170.5,904.48,16.043,52.363,6.05,3536.5,68.753,2925.7,904.7,82.5,904.2,88.0,
MUREV2025.0029,170.5,907.2,16.074,52.296,6.1,3547.2,68.976,2935.2,907.2,82.5,907.2,88.0,
MUREV2025.0029,170.5,909.32,16.124,52.299,6.15,3555.4,69.185,2944.0,909.3,83.0,909.4,87.5,
MUREV2025.0029,171.0,911.28,16.186,52.364,6.2,3563.1,69.365,2951.7,911.2,83.5,911.4,87.5,
MUREV2025.0029,170.5,913.08,16.244,52.423,6.25,3570.1,69.538,2959.1,912.7,83.5,913.4,87.0,
MUREV2025.0029,171.0,915.04,16.282,52.419,6.3,3577.8,69.703,2966.1,914.7,84.0,915.4,87.0,
MUREV2025.0029,171.0,917.52,16.319,52.409,6.35,3587.5,69.876,2973.5,917.0,84.0,918.0,87.0,
MUREV2025.0029,170.5,920.44,16.363,52.41,6.4,3598.9,70.063,2981.4,919.8,84.0,921.0,86.5,
MUREV2025.0029,170.5,923.68,16.395,52.355,6.45,3611.6,70.272,2990.3,923.2,84.0,924.2,86.5,
MUREV2025.0029,170.5,927.04,16.428,52.295,6.5,3624.7,70.495,2999.8,926.4,84.0,927.7,86.5,
MUREV2025.0029,170.5,930.44,16.465,52.237,6.55,3638.0,70.733,3009.9,929.8,84.0,931.1,86.5,
MUREV2025.0029,170.5,933.24,16.5,52.178,6.6,3649.0,70.963,3019.7,932.8,84.0,933.7,86.5,
MUREV2025.0029,170.5,935.84,16.548,52.172,6.65,3659.1,71.179,3028.9,935.3,84.0,936.4,86.5,
MUREV2025.0029,170.0,938.04,16.613,52.229,6.7,3667.7,71.381,3037.5,937.5,83.5,938.6,86.5,
MUREV2025.0029,170.0,939.84,16.657,52.234,6.75,3674.8,71.561,3045.2,939.4,83.5,940.3,86.5,
MUREV2025.0029,170.5,941.88,16.718,52.298,6.8,3682.8,71.734,3052.5,941.4,83.5,942.4,87.0,
MUREV2025.0029,170.5,944.0,16.754,52.287,6.85,3691.0,71.906,3059.9,943.5,83.5,944.5,87.0,
MUREV2025.0029,170.5,946.72,16.797,52.288,6.9,3701.7,72.086,3067.5,946.3,83.5,947.1,87.0,
MUREV2025.0029,170.5,949.8,16.845,52.294,6.95,3713.7,72.288,3076.1,949.4,83.0,950.2,87.5,
MUREV2025.0029,170.5,952.88,16.872,52.225,7.0,3725.8,72.497,3085.0,952.6,83.0,953.2,87.5,
MUREV2025.0029,170.5,956.24,16.927,52.231,7.05,3738.9,72.727,3094.8,956.0,83.0,956.5,87.5,
MUREV2025.0029,170.0,959.4,16.961,52.169,7.1,3751.3,72.958,3104.6,959.2,82.5,959.6,87.5,
MUREV2025.0029,170.0,962.32,17.014,52.167,7.15,3762.7,73.188,3114.4,962.1,82.5,962.6,87.5,
MUREV2025.0029,170.0,964.76,17.064,52.168,7.2,3772.2,73.404,3123.6,964.6,82.5,965.0,87.5,
MUREV2025.0029,170.0,966.76,17.132,52.236,7.25,3780.0,73.598,3131.9,966.6,82.5,966.9,87.5,
MUREV2025.0029,170.5,968.64,17.193,52.301,7.3,3787.4,73.771,3139.2,968.6,82.5,968.7,88.0,
MUREV2025.0029,170.5,970.48,17.251,52.359,7.35,3794.6,73.937,3146.3,970.4,82.5,970.6,88.0,
MUREV2025.0029,171.0,972.72,17.288,52.348,7.4,3803.3,74.11,3153.6,972.7,83.0,972.7,88.0,
MUREV2025.0029,171.0,975.32,17.328,52.349,7.45,3813.5,74.282,3161.0,975.3,83.0,975.4,88.0,
MUREV2025.0029,171.0,978.28,17.375,52.354,7.5,3825.1,74.477,3169.2,978.2,83.0,978.4,88.0,
MUREV2025.0029,171.0,981.56,17.403,52.286,7.55,3837.9,74.693,3178.4,981.5,83.0,981.6,88.0,
MUREV2025.0029,170.0,984.48,17.455,52.29,7.6,3849.3,74.909,3187.6,984.4,82.5,984.6,87.5,
MUREV2025.0029,170.0,987.56,17.486,52.228,7.65,3861.4,75.132,3197.1,987.3,82.5,987.8,87.5,
MUREV2025.0029,170.5,990.16,17.535,52.224,7.7,3871.5,75.348,3206.3,989.8,83.0,990.5,87.5,
MUREV2025.0029,170.5,992.24,17.601,52.286,7.75,3879.7,75.542,3214.6,991.8,83.0,992.7,87.5,
MUREV2025.0029,170.5,994.28,17.644,52.285,7.8,3887.6,75.73,3222.5,993.7,83.0,994.9,87.5,
MUREV2025.0029,171.0,996.32,17.686,52.29,7.85,3895.6,75.902,3229.9,995.5,83.0,997.1,88.0,
MUREV2025.0029,170.5,998.6,17.746,52.347,7.9,3904.5,76.075,3237.3,997.6,82.5,999.6,88.0,
MUREV2025.0029,170.5,1001.32,17.769,52.286,7.95,3915.2,76.262,3245.2,1000.2,82.5,1002.5,88.0,
MUREV2025.0029,170.5,1004.08,17.816,52.291,8.0,3926.0,76.457,3253.5,1002.8,82.5,1005.4,88.0,
MUREV2025.0029,170.5,1007.24,17.844,52.231,8.05,3938.3,76.666,3262.4,1005.8,82.0,1008.7,88.5,
MUREV2025.0029,170.0,1010.36,17.874,52.171,8.1,3950.5,76.882,3271.6,1008.7,81.5,1012.0,88.5,
MUREV2025.0029,169.5,1013.28,17.902,52.104,8.15,3961.9,77.105,3281.1,1011.5,81.0,1015.0,88.5,
MUREV2025.0029,170.0,1016.12,17.954,52.108,8.2,3973.0,77.321,3290.3,1014.3,81.0,1017.9,89.0,
MUREV2025.0029,170.0,1018.36,17.983,52.052,8.25,3981.8,77.53,3299.1,1016.6,80.5,1020.1,89.5,
MUREV2025.0029,170.0,1020.44,18.048,52.113,8.3,3989.9,77.717,3307.1,1018.5,80.0,1022.4,90.0,
MUREV2025.0029,169.5,1022.52,18.089,52.111,8.35,3998.1,77.897,3314.8,1020.6,79.0,1024.5,90.5,
MUREV2025.0029,170.0,1024.56,18.126,52.108,8.4,4006.0,78.062,3321.8,1022.6,78.5,1026.5,91.5,
MUREV2025.0029,170.0,1026.88,18.163,52.098,8.45,4015.1,78.235,3329.2,1025.0,78.0,1028.7,92.0,
MUREV2025.0029,169.5,1029.44,18.207,52.099,8.5,4025.1,78.422,3337.1,1027.7,77.0,1031.2,92.5,
MUREV2025.0029,170.0,1032.2,18.23,52.042,8.55,4035.9,78.61,3345.1,1030.6,76.5,1033.8,93.5,
MUREV2025.0029,169.5,1035.08,18.255,51.98,8.6,4047.2,78.811,3353.7,1033.4,75.5,1036.8,94.0,
MUREV2025.0029,169.0,1038.04,18.28,51.912,8.65,4058.7,79.02,3362.6,1036.3,74.5,1039.8,94.5,
MUREV2025.0029,169.5,1040.92,18.307,51.847,8.7,4070.0,79.236,3371.8,1039.3,74.0,1042.6,95.5,
MUREV2025.0029,169.0,1043.72,18.356,51.849,8.75,4080.9,79.445,3380.6,1042.0,73.0,1045.4,96.0,
MUREV2025.0029,169.5,1046.04,18.405,51.857,8.8,4090.0,79.646,3389.2,1044.4,72.5,1047.7,97.0,
MUREV2025.0029,169.0,1048.2,18.451,51.861,8.85,4098.5,79.841,3397.5,1046.6,71.5,1049.8,97.5,
MUREV2025.0029,169.5,1050.44,18.515,51.922,8.9,4107.2,80.021,3405.2,1049.0,71.0,1051.9,98.5,
MUREV2025.0029,169.5,1052.52,18.553,51.913,8.95,4115.4,80.201,3412.8,1051.0,70.5,1054.0,99.0,
MUREV2025.0029,169.5,1055.12,18.595,51.914,9.0,4125.5,80.381,3420.5,1053.7,69.5,1056.6,100.0,
MUREV2025.0029,169.5,1057.92,18.639,51.911,9.05,4136.5,80.575,3428.7,1056.5,69.0,1059.4,100.5,
MUREV2025.0029,169.5,1060.72,18.687,51.915,9.1,4147.4,80.777,3437.3,1059.4,68.5,1062.1,101.0,
MUREV2025.0029,169.0,1064.04,18.74,51.922,9.15,4160.4,80.993,3446.5,1062.8,67.5,1065.3,101.5,
MUREV2025.0029,169.0,1067.2,18.769,51.855,9.2,4172.8,81.223,3456.3,1066.1,67.0,1068.3,102.0,
MUREV2025.0029,169.0,1070.0,18.818,51.852,9.25,4183.7,81.439,3465.5,1068.8,66.5,1071.2,102.5,
MUREV2025.0029,169.0,1072.76,18.873,51.862,9.3,4194.5,81.662,3475.0,1071.4,66.0,1074.1,103.0,
MUREV2025.0029,169.0,1075.16,18.944,51.93,9.35,4203.9,81.864,3483.6,1073.8,65.5,1076.5,103.5,
MUREV2025.0029,169.5,1077.24,19.008,51.983,9.4,4212.0,82.058,3491.9,1075.8,65.0,1078.6,104.5,
MUREV2025.0029,170.0,1079.52,19.075,52.046,9.45,4220.9,82.246,3499.8,1078.2,65.0,1080.9,105.0,
MUREV2025.0029,170.0,1081.6,19.113,52.041,9.5,4229.1,82.418,3507.2,1080.3,64.5,1082.9,105.5,
MUREV2025.0029,170.0,1083.88,19.178,52.103,9.55,4238.0,82.598,3514.8,1082.6,64.0,1085.2,106.0,
MUREV2025.0029,170.0,1086.56,19.22,52.099,9.6,4248.4,82.786,3522.8,1085.1,63.5,1088.0,106.5,
MUREV2025.0029,170.0,1089.48,19.263,52.095,9.65,4259.9,82.98,3531.1,1088.1,63.0,1090.9,107.0,
MUREV2025.0029,170.0,1092.52,19.315,52.103,9.7,4271.8,83.189,3540.0,1091.2,62.5,1093.8,107.5,
MUREV2025.0029,169.5,1095.76,19.37,52.111,9.75,4284.4,83.412,3549.5,1094.6,62.0,1096.9,107.5,
MUREV2025.0029,170.0,1098.72,19.422,52.113,9.8,4296.0,83.635,3559.0,1097.8,62.0,1099.7,108.0,
MUREV2025.0029,170.0,1101.28,19.47,52.107,9.85,4306.0,83.851,3568.1,1100.4,61.5,1102.2,108.5,
MUREV2025.0029,170.0,1103.76,19.541,52.172,9.9,4315.7,84.053,3576.7,1102.9,61.0,1104.6,109.0,
MUREV2025.0029,170.5,1105.92,19.585,52.168,9.95,4324.1,84.247,3585.0,1105.0,61.0,1106.8,109.5,
MUREV2025.0029,170.0,1108.04,19.652,52.231,10.0,4332.4,84.434,3593.0,1107.1,60.5,1109.0,109.5,
MUREV2025.0029,170.5,1110.36,19.695,52.234,10.05,4341.5,84.614,3600.6,1109.4,60.5,1111.3,110.0,
MUREV2025.0029,170.5,1113.04,19.736,52.226,10.1,4352.0,84.802,3608.6,1112.2,60.0,1113.9,110.5,
MUREV2025.0029,170.0,1115.64,19.779,52.22,10.15,4362.2,84.996,3616.9,1114.7,59.5,1116.6,110.5,
MUREV2025.0029,170.0,1118.52,19.805,52.166,10.2,4373.4,85.198,3625.4,1117.6,59.5,1119.4,110.5,
MUREV2025.0029,170.0,1121.48,19.856,52.172,10.25,4385.0,85.406,3634.3,1120.3,59.0,1122.6,111.0,
MUREV2025.0029,170.0,1124.4,19.883,52.112,10.3,4396.4,85.622,3643.5,1123.1,59.0,1125.7,111.0,
MUREV2025.0029,169.5,1127.12,19.908,52.051,10.35,4407.0,85.831,3652.4,1125.8,58.5,1128.4,111.0,
MUREV2025.0029,169.5,1129.92,19.956,52.044,10.4,4418.0,86.047,3661.6,1128.7,58.0,1131.1,111.5,
MUREV2025.0029,169.5,1132.4,19.98,51.985,10.45,4427.7,86.249,3670.2,1131.2,58.0,1133.6,111.5,
MUREV2025.0029,169.5,1134.76,20.026,51.982,10.5,4436.9,86.45,3678.8,1133.5,57.5,1136.0,112.0,
MUREV2025.0029,170.0,1137.0,20.069,51.983,10.55,4445.7,86.638,3686.7,1135.7,57.5,1138.3,112.5,
MUREV2025.0029,169.5,1139.2,20.112,51.987,10.6,4454.3,86.818,3694.4,1137.7,57.0,1140.7,112.5,
MUREV2025.0029,169.5,1141.8,20.152,51.978,10.65,4464.4,87.005,3702.3,1140.3,56.5,1143.3,113.0,
MUREV2025.0029,169.5,1144.48,20.195,51.972,10.7,4474.9,87.199,3710.6,1143.0,56.5,1146.0,113.0,
MUREV2025.0029,169.5,1147.4,20.245,51.98,10.75,4486.3,87.401,3719.2,1146.0,56.0,1148.8,113.5,
MUREV2025.0029,169.5,1150.32,20.271,51.924,10.8,4497.8,87.61,3728.1,1149.0,55.5,1151.7,114.0,
MUREV2025.0029,169.5,1153.16,20.322,51.926,10.85,4508.9,87.826,3737.3,1151.8,55.5,1154.6,114.0,
MUREV2025.0029,169.5,1156.12,20.373,51.927,10.9,4520.4,88.042,3746.5,1154.8,55.0,1157.4,114.5,
MUREV2025.0029,169.0,1158.84,20.423,51.929,10.95,4531.1,88.258,3755.7,1157.6,54.5,1160.1,114.5,
MUREV2025.0029,169.5,1161.32,20.493,51.983,11.0,4540.8,88.466,3764.5,1160.2,54.5,1162.5,115.0,
MUREV2025.0029,169.5,1163.84,20.565,52.048,11.05,4550.6,88.668,3773.1,1162.9,54.0,1164.8,115.5,
MUREV2025.0029,170.0,1166.24,20.612,52.052,11.1,4560.0,88.862,3781.4,1165.4,54.0,1167.1,116.0,
MUREV2025.0029,169.5,1168.6,20.68,52.113,11.15,4569.2,89.05,3789.4,1167.7,53.5,1169.5,116.0,
MUREV2025.0029,170.0,1170.92,20.747,52.174,11.2,4578.3,89.237,3797.3,1170.0,53.5,1171.8,116.5,
MUREV2025.0029,170.0,1173.56,20.792,52.173,11.25,4588.6,89.431,3805.6,1172.6,53.0,1174.5,117.0,
MUREV2025.0029,170.5,1176.36,20.859,52.227,11.3,4599.6,89.626,3813.9,1175.4,53.0,1177.3,117.5,
MUREV2025.0029,170.0,1179.16,20.909,52.23,11.35,4610.5,89.834,3822.8,1178.3,52.5,1180.0,117.5,
MUREV2025.0029,170.5,1182.16,20.957,52.229,11.4,4622.2,90.043,3831.6,1181.4,52.5,1183.0,118.0,
MUREV2025.0029,170.0,1185.2,21.007,52.225,11.45,4634.1,90.266,3841.1,1184.4,52.0,1186.0,118.0,
MUREV2025.0029,170.5,1188.16,21.061,52.235,11.5,4645.7,90.482,3850.3,1187.4,52.0,1189.0,118.5,
MUREV2025.0029,170.0,1190.96,21.113,52.234,11.55,4656.7,90.706,3859.8,1190.1,51.5,1191.8,118.5,
MUREV2025.0029,170.5,1193.4,21.16,52.229,11.6,4666.2,90.914,3868.7,1192.6,51.5,1194.2,119.0,
MUREV2025.0029,170.5,1196.0,21.232,52.291,11.65,4676.4,91.116,3877.3,1195.3,51.5,1196.7,119.0,
MUREV2025.0029,170.5,1198.44,21.304,52.352,11.7,4685.9,91.318,3885.9,1197.7,51.0,1199.2,119.5,
MUREV2025.0029,171.0,1200.88,21.352,52.359,11.75,4695.4,91.512,3894.1,1200.1,51.0,1201.7,120.0,
MUREV2025.0029,170.5,1203.4,21.421,52.418,11.8,4705.3,91.706,3902.4,1202.6,50.5,1204.2,120.0,
MUREV2025.0029,171.0,1206.0,21.467,52.419,11.85,4715.5,91.901,3910.7,1205.0,50.5,1207.0,120.5,
MUREV2025.0029,171.0,1208.72,21.516,52.424,11.9,4726.1,92.102,3919.3,1207.7,50.0,1209.8,121.0,
MUREV2025.0029,171.0,1211.6,21.591,52.486,11.95,4737.4,92.311,3928.1,1210.6,50.0,1212.6,121.0,
MUREV2025.0029,171.0,1214.32,21.639,52.487,12.0,4748.0,92.52,3937.0,1213.4,49.5,1215.3,121.5,
MUREV2025.0029,171.0,1217.04,21.687,52.487,12.05,4758.6,92.722,3945.6,1216.2,49.5,1217.8,121.5,
MUREV2025.0029,171.5,1219.6,21.736,52.487,12.1,4768.6,92.93,3954.5,1218.9,49.5,1220.3,122.0,
MUREV2025.0029,171.0,1222.12,21.781,52.487,12.15,4778.5,93.125,3962.8,1221.6,49.0,1222.6,122.0,
MUREV2025.0029,171.5,1224.76,21.851,52.541,12.2,4788.8,93.326,3971.3,1224.3,49.0,1225.2,122.5,
MUREV2025.0029,171.5,1227.48,21.901,52.543,12.25,4799.4,93.535,3980.2,1227.2,49.0,1227.8,122.5,
MUREV2025.0029,171.0,1230.28,21.95,52.549,12.3,4810.4,93.737,3988.8,1230.1,48.5,1230.5,122.5,
