Run Name,Axle Torque (Nm),Axle Speed (rpm),Power (kW),TqC (Nm),Time (sec),Tailshaft Speed (rpm),Speed (km/h),Tacho [Rat] (rpm),Speed L (rpm),Tq L (Nm),Speed R (rpm),Axle Tq R (Nm),Comments
MUREV2025.0038,423.5,467.96,20.796,129.633,1.3,1829.7,36.0,1531.9,468.5,210.5,467.4,213.0,
MUREV2025.0038,424.0,464.6,20.74,129.805,1.35,1816.6,35.856,1525.8,465.4,211.0,463.8,213.0,
MUREV2025.0038,424.5,463.84,20.668,129.795,1.4,1813.6,35.734,1520.6,464.6,211.5,463.0,213.0,
MUREV2025.0038,424.0,465.48,20.627,129.669,1.45,1820.0,35.698,1519.1,466.1,211.5,464.9,212.5,
MUREV2025.0038,423.5,469.88,20.639,129.431,1.5,1837.2,35.784,1522.7,470.8,211.5,469.0,212.0,
MUREV2025.0038,422.0,474.68,20.706,129.201,1.55,1856.0,35.964,1530.4,475.2,211.0,474.2,211.0,
MUREV2025.0038,421.5,478.2,20.8,129.036,1.6,1869.8,36.173,1539.3,478.9,211.0,477.5,210.5,
MUREV2025.0038,421.0,479.2,20.877,128.927,1.65,1873.7,36.338,1546.3,479.9,211.0,478.5,210.0,
MUREV2025.0038,421.5,478.88,20.951,128.997,1.7,1872.4,36.446,1550.9,479.3,211.5,478.5,210.0,
MUREV2025.0038,421.5,479.04,20.993,129.0,1.75,1873.0,36.518,1554.0,479.9,212.0,478.2,209.5,
MUREV2025.0038,421.5,480.52,21.043,129.005,1.8,1878.8,36.605,1557.7,481.2,212.0,479.8,209.5,
MUREV2025.0038,421.0,484.32,21.111,128.891,1.85,1893.7,36.756,1564.1,485.0,212.0,483.7,209.0,
MUREV2025.0038,421.0,489.16,21.222,128.782,1.9,1912.6,36.979,1573.6,490.1,212.5,488.2,208.5,
MUREV2025.0038,420.0,493.16,21.352,128.675,1.95,1928.3,37.238,1584.6,493.8,212.5,492.6,207.5,
MUREV2025.0038,420.0,495.72,21.477,128.627,2.0,1938.3,37.469,1594.4,496.7,213.0,494.7,207.0,
MUREV2025.0038,420.5,496.72,21.581,128.635,2.05,1942.2,37.649,1602.1,497.5,213.5,495.9,207.0,
MUREV2025.0038,420.5,497.48,21.685,128.761,2.1,1945.1,37.793,1608.2,498.3,214.0,496.6,206.5,
MUREV2025.0038,420.5,498.72,21.755,128.761,2.15,1950.0,37.915,1613.4,499.8,214.5,497.6,206.0,
MUREV2025.0038,420.5,501.2,21.842,128.763,2.2,1959.7,38.066,1619.9,502.0,215.0,500.4,205.5,
MUREV2025.0038,420.5,505.12,21.944,128.707,2.25,1975.0,38.261,1628.1,506.0,215.5,504.2,205.0,
MUREV2025.0038,419.5,508.96,22.056,128.591,2.3,1990.0,38.491,1637.9,509.8,215.5,508.1,204.0,
MUREV2025.0038,419.5,512.16,22.179,128.538,2.35,2002.5,38.722,1647.7,513.0,216.0,511.3,203.5,
MUREV2025.0038,419.5,514.0,22.3,128.542,2.4,2009.7,38.93,1656.6,515.0,216.5,513.0,203.0,
MUREV2025.0038,419.5,514.6,22.397,128.603,2.45,2012.1,39.082,1663.1,515.5,217.0,513.7,202.5,
MUREV2025.0038,420.0,515.6,22.477,128.662,2.5,2016.0,39.204,1668.3,516.6,218.0,514.6,202.0,
MUREV2025.0038,420.0,517.88,22.559,128.66,2.55,2024.9,39.348,1674.4,519.0,218.5,516.7,201.5,
MUREV2025.0038,420.0,521.16,22.652,128.599,2.6,2037.7,39.528,1682.0,522.1,219.0,520.2,201.0,
MUREV2025.0038,419.5,525.16,22.759,128.48,2.65,2053.4,39.751,1691.5,526.0,219.5,524.3,200.0,
MUREV2025.0038,419.5,528.96,22.874,128.363,2.7,2068.2,39.989,1701.7,529.7,220.0,528.2,199.5,
MUREV2025.0038,419.0,531.32,23.007,128.368,2.75,2077.5,40.219,1711.5,531.8,220.5,530.8,198.5,
MUREV2025.0038,419.0,532.88,23.114,128.368,2.8,2083.6,40.406,1719.4,533.7,221.0,532.1,198.0,
MUREV2025.0038,419.0,534.0,23.211,128.428,2.85,2087.9,40.558,1725.9,534.6,221.5,533.4,197.5,
MUREV2025.0038,419.0,535.56,23.293,128.424,2.9,2094.0,40.702,1732.0,536.2,222.0,535.0,197.0,
MUREV2025.0038,419.0,538.6,23.38,128.361,2.95,2105.9,40.874,1739.3,539.4,222.5,537.8,196.5,
MUREV2025.0038,419.0,542.28,23.489,128.302,3.0,2120.3,41.083,1748.2,542.9,223.0,541.7,196.0,
MUREV2025.0038,418.5,545.84,23.61,128.244,3.05,2134.2,41.314,1758.0,546.9,223.5,544.8,195.0,
MUREV2025.0038,418.0,548.92,23.731,128.187,3.1,2146.3,41.544,1767.8,549.8,223.5,548.0,194.5,
MUREV2025.0038,418.0,550.76,23.846,128.188,3.15,2153.5,41.746,1776.4,551.8,224.0,549.7,194.0,
MUREV2025.0038,419.0,552.08,23.952,128.248,3.2,2158.6,41.911,1783.5,553.3,225.0,550.9,194.0,
MUREV2025.0038,419.0,553.88,24.042,128.245,3.25,2165.7,42.07,1790.2,555.0,225.5,552.7,193.5,
MUREV2025.0038,419.0,556.28,24.14,128.243,3.3,2175.1,42.242,1797.6,557.3,226.0,555.3,193.0,
MUREV2025.0038,418.0,559.36,24.236,128.181,3.35,2187.1,42.43,1805.5,560.3,226.0,558.4,192.0,
MUREV2025.0038,418.0,563.24,24.34,128.06,3.4,2202.3,42.653,1815.0,563.8,226.5,562.7,191.5,
MUREV2025.0038,418.0,566.56,24.465,128.002,3.45,2215.2,42.89,1825.1,567.1,227.0,566.0,191.0,
MUREV2025.0038,418.0,568.88,24.576,127.943,3.5,2224.3,43.106,1834.3,569.1,227.5,568.6,190.5,
MUREV2025.0038,418.0,570.8,24.687,127.942,3.55,2231.8,43.301,1842.6,571.0,228.0,570.6,190.0,
MUREV2025.0038,418.0,572.76,24.782,127.922,3.6,2239.5,43.474,1849.9,573.1,228.5,572.4,189.5,
MUREV2025.0038,417.5,574.72,24.881,127.926,3.65,2247.2,43.646,1857.3,575.0,228.5,574.5,189.0,
MUREV2025.0038,417.5,577.56,24.99,127.938,3.7,2258.3,43.834,1865.3,578.1,229.0,577.0,188.5,
MUREV2025.0038,417.5,580.92,25.097,127.877,3.75,2271.4,44.042,1874.2,581.6,229.5,580.2,188.0,
MUREV2025.0038,417.0,584.12,25.209,127.817,3.8,2283.9,44.258,1883.3,584.7,229.5,583.5,187.5,
MUREV2025.0038,417.0,586.72,25.332,127.819,3.85,2294.1,44.474,1892.5,587.6,230.0,585.8,187.0,
MUREV2025.0038,417.0,588.88,25.443,127.819,3.9,2302.5,44.669,1900.8,589.8,230.5,588.0,186.5,
MUREV2025.0038,417.0,590.68,25.545,127.817,3.95,2309.6,44.849,1908.5,591.6,231.0,589.8,186.0,
