Run Name,Axle Torque (Nm),Axle Speed (rpm),Power (kW),TqC (Nm),Time (sec),Tailshaft Speed (rpm),Speed (km/h),Tacho [Rat] (rpm),Speed L (rpm),Tq L (Nm),Speed R (rpm),Axle Tq R (Nm),Comments
MUREV2025.0055,387.0,177.856,7.05,119.937,2.44,695.4,13.19,561.3,178.0,194.5,177.7,192.5,
MUREV2025.0055,387.0,180.808,7.161,119.865,2.49,707.0,13.406,570.5,181.0,194.5,180.6,192.5,
MUREV2025.0055,386.6,183.736,7.273,119.805,2.54,718.4,13.622,579.7,184.0,194.5,183.4,192.1,
MUREV2025.0055,386.5,186.688,7.391,119.812,2.59,730.0,13.844,589.1,186.9,194.5,186.5,192.0,
MUREV2025.0055,386.5,189.2,7.504,119.808,2.64,739.8,14.056,598.1,189.4,194.5,189.0,192.0,
MUREV2025.0055,386.5,191.728,7.613,119.815,2.69,749.7,14.259,606.8,191.9,194.5,191.6,192.0,
MUREV2025.0055,386.1,193.968,7.718,119.826,2.74,758.4,14.455,615.1,194.2,194.5,193.7,191.6,
MUREV2025.0055,386.4,196.32,7.815,119.757,2.79,767.6,14.643,623.1,196.6,194.9,196.1,191.5,
MUREV2025.0055,386.5,199.168,7.92,119.75,2.84,778.7,14.842,631.6,199.4,195.0,198.9,191.5,
MUREV2025.0055,386.5,202.032,8.028,119.711,2.89,789.9,15.049,640.4,202.2,195.0,201.9,191.5,
MUREV2025.0055,385.7,205.064,8.138,119.65,2.94,801.8,15.264,649.5,205.2,194.6,205.0,191.1,
MUREV2025.0055,385.5,208.112,8.251,119.571,2.99,813.7,15.486,659.0,208.3,194.5,208.0,191.0,
MUREV2025.0055,385.5,210.736,8.359,119.498,3.04,824.0,15.697,668.0,210.9,194.5,210.6,191.0,
MUREV2025.0055,385.1,213.448,8.47,119.453,3.09,834.6,15.912,677.1,213.6,194.5,213.3,190.6,
MUREV2025.0055,385.0,215.92,8.575,119.402,3.14,844.2,16.116,685.8,216.1,194.5,215.7,190.5,
MUREV2025.0055,385.0,218.192,8.674,119.371,3.19,853.1,16.307,693.9,218.3,194.5,218.1,190.5,
MUREV2025.0055,385.0,220.592,8.77,119.275,3.24,862.5,16.5,702.1,220.6,194.5,220.5,190.5,
MUREV2025.0055,384.6,223.352,8.871,119.21,3.29,873.3,16.7,710.6,223.4,194.5,223.3,190.1,
MUREV2025.0055,384.1,226.16,8.97,119.097,3.34,884.3,16.901,719.2,226.2,194.1,226.1,190.0,
MUREV2025.0055,384.0,229.12,9.073,118.972,3.39,895.9,17.114,728.3,229.2,194.0,229.0,190.0,
MUREV2025.0055,383.6,232.184,9.181,118.88,3.44,907.8,17.33,737.5,232.3,193.6,232.0,190.0,
MUREV2025.0055,383.1,234.976,9.287,118.774,3.49,918.8,17.546,746.7,235.0,193.5,234.9,189.6,
MUREV2025.0055,382.6,237.248,9.389,118.693,3.54,927.6,17.751,755.4,237.4,193.1,237.1,189.5,
MUREV2025.0055,382.9,239.568,9.488,118.634,3.59,936.7,17.947,763.7,239.7,193.0,239.4,189.9,
MUREV2025.0055,382.6,241.992,9.582,118.565,3.64,946.2,18.135,771.7,242.0,192.6,242.0,190.0,
MUREV2025.0055,382.1,244.752,9.676,118.439,3.69,957.0,18.334,780.2,244.8,192.1,244.7,190.0,
MUREV2025.0055,382.0,247.528,9.772,118.314,3.74,967.8,18.536,788.8,247.7,192.0,247.4,190.0,
MUREV2025.0055,381.6,250.352,9.871,118.188,3.79,978.9,18.743,797.6,250.5,191.6,250.2,190.0,
MUREV2025.0055,381.1,253.064,9.971,118.063,3.84,989.5,18.952,806.5,253.2,191.1,252.9,190.0,
MUREV2025.0055,380.6,256.192,10.077,117.956,3.89,1001.7,19.172,815.8,256.3,190.6,256.1,190.0,
MUREV2025.0055,380.5,259.24,10.185,117.843,3.94,1013.6,19.395,825.3,259.3,190.5,259.2,190.0,
MUREV2025.0055,380.1,261.984,10.291,117.752,3.99,1024.4,19.613,834.6,262.1,190.1,261.9,190.0,
MUREV2025.0055,379.6,264.376,10.394,117.695,4.04,1033.7,19.817,843.3,264.6,189.6,264.1,190.0,
MUREV2025.0055,379.5,266.696,10.496,117.693,4.09,1042.8,20.013,851.6,266.9,189.5,266.5,190.0,
MUREV2025.0055,379.1,268.952,10.593,117.641,4.14,1051.6,20.208,859.9,269.2,189.1,268.7,190.0,
MUREV2025.0055,379.4,271.608,10.692,117.61,4.19,1062.0,20.402,868.2,271.9,189.0,271.4,190.4,
MUREV2025.0055,379.5,274.368,10.789,117.548,4.24,1072.8,20.596,876.4,274.6,189.0,274.2,190.5,
MUREV2025.0055,379.1,277.064,10.892,117.535,4.29,1083.3,20.796,885.0,277.3,188.6,276.8,190.5,
MUREV2025.0055,379.0,279.68,10.995,117.501,4.34,1093.5,20.998,893.5,280.0,188.5,279.4,190.5,
MUREV2025.0055,379.0,282.28,11.094,117.432,4.39,1103.7,21.2,902.1,282.5,188.1,282.0,190.9,
MUREV2025.0055,379.0,284.88,11.197,117.408,4.44,1113.9,21.401,910.7,285.1,188.0,284.7,191.0,
MUREV2025.0055,378.6,287.384,11.296,117.374,4.49,1123.7,21.597,919.0,287.6,187.6,287.2,191.0,
MUREV2025.0055,378.5,290.088,11.396,117.323,4.54,1134.2,21.797,927.5,290.3,187.5,289.9,191.0,
MUREV2025.0055,378.1,292.912,11.498,117.26,4.59,1145.3,22.005,936.4,293.0,187.1,292.8,191.0,
MUREV2025.0055,378.4,295.72,11.599,117.181,4.64,1156.3,22.213,945.3,295.9,187.0,295.5,191.4,
MUREV2025.0055,378.1,298.488,11.701,117.108,4.69,1167.1,22.422,954.1,298.7,186.6,298.3,191.5,
MUREV2025.0055,377.6,301.152,11.804,117.045,4.74,1177.5,22.631,963.0,301.3,186.1,301.0,191.5,
MUREV2025.0055,377.5,304.176,11.909,116.984,4.79,1189.3,22.846,972.2,304.3,186.0,304.1,191.5,
MUREV2025.0055,377.5,307.008,12.017,116.939,4.84,1200.4,23.062,981.3,307.1,186.0,306.9,191.5,
MUREV2025.0055,377.1,309.672,12.12,116.871,4.89,1210.8,23.272,990.3,309.9,185.6,309.5,191.5,
MUREV2025.0055,377.0,312.376,12.224,116.797,4.94,1221.4,23.486,999.4,312.6,185.5,312.2,191.5,
MUREV2025.0055,376.6,314.872,12.329,116.785,4.99,1231.1,23.691,1008.1,315.0,185.5,314.8,191.1,
MUREV2025.0055,376.5,317.376,12.43,116.751,5.04,1240.9,23.892,1016.7,317.5,185.5,317.3,191.0,
MUREV2025.0055,376.5,319.96,12.53,116.732,5.09,1251.0,24.088,1025.0,320.0,185.5,319.9,191.0,
MUREV2025.0055,376.5,322.56,12.635,116.737,5.14,1261.2,24.288,1033.6,322.5,185.5,322.6,191.0,
MUREV2025.0055,376.5,325.288,12.741,116.748,5.19,1271.9,24.49,1042.1,325.2,185.5,325.4,191.0,
MUREV2025.0055,376.5,327.856,12.846,116.747,5.24,1281.9,24.692,1050.7,327.9,185.5,327.8,191.0,
MUREV2025.0055,376.5,330.568,12.943,116.68,5.29,1292.5,24.893,1059.3,330.6,185.5,330.5,191.0,
MUREV2025.0055,376.5,333.328,13.05,116.673,5.34,1303.3,25.101,1068.1,333.4,185.5,333.3,191.0,
MUREV2025.0055,376.5,336.024,13.155,116.667,5.39,1313.9,25.304,1076.8,336.1,185.5,336.0,191.0,
MUREV2025.0055,376.5,338.48,13.259,116.656,5.44,1323.5,25.505,1085.3,338.6,185.5,338.4,191.0,
MUREV2025.0055,376.5,341.168,13.358,116.605,5.49,1334.0,25.707,1093.9,341.3,185.5,341.1,191.0,
MUREV2025.0055,376.1,343.928,13.461,116.593,5.54,1344.8,25.908,1102.5,344.1,185.5,343.8,190.6,
MUREV2025.0055,376.0,346.624,13.569,116.593,5.59,1355.3,26.116,1111.3,346.7,185.5,346.6,190.5,
MUREV2025.0055,376.0,349.24,13.676,116.61,5.64,1365.5,26.319,1120.0,349.3,185.5,349.2,190.5,
MUREV2025.0055,376.0,351.936,13.783,116.604,5.69,1376.1,26.526,1128.8,351.9,185.5,352.0,190.5,
MUREV2025.0055,376.0,354.592,13.887,116.593,5.74,1386.5,26.729,1137.4,354.5,185.5,354.7,190.5,
MUREV2025.0055,376.0,357.392,13.995,116.593,5.79,1397.4,26.937,1146.2,357.4,185.5,357.4,190.5,
MUREV2025.0055,376.0,360.2,14.104,116.594,5.84,1408.4,27.145,1155.1,360.3,185.5,360.1,190.5,
MUREV2025.0055,376.4,363.0,14.215,116.595,5.89,1419.3,27.36,1164.3,363.0,185.9,363.0,190.5,
MUREV2025.0055,376.5,365.352,14.319,116.594,5.94,1428.5,27.559,1172.7,365.4,186.0,365.3,190.5,
MUREV2025.0055,376.5,367.848,14.419,116.594,5.99,1438.3,27.753,1181.0,367.8,186.0,367.9,190.5,
MUREV2025.0055,376.1,370.44,14.523,116.593,6.04,1448.4,27.953,1189.5,370.4,186.0,370.5,190.1,
MUREV2025.0055,376.0,372.816,14.633,116.659,6.09,1457.7,28.149,1197.8,372.8,186.0,372.8,190.0,
MUREV2025.0055,376.0,375.264,14.732,116.665,6.14,1467.3,28.338,1205.9,375.3,186.0,375.3,190.0,
MUREV2025.0055,376.4,377.904,14.831,116.653,6.19,1477.6,28.531,1214.1,377.9,186.4,377.9,190.0,
MUREV2025.0055,376.5,380.616,14.935,116.652,6.24,1488.2,28.731,1222.6,380.7,186.5,380.5,190.0,
MUREV2025.0055,376.5,383.24,15.04,116.652,6.29,1498.5,28.932,1231.2,383.4,186.5,383.1,190.0,
MUREV2025.0055,376.1,386.0,15.145,116.653,6.34,1509.3,29.134,1239.8,386.0,186.5,386.0,189.6,
MUREV2025.0055,376.4,388.48,15.246,116.652,6.39,1519.0,29.33,1248.1,388.5,186.9,388.5,189.5,
MUREV2025.0055,376.5,391.168,15.353,116.652,6.44,1529.5,29.536,1256.8,391.3,187.0,391.1,189.5,
MUREV2025.0055,376.1,393.864,15.459,116.653,6.49,1540.0,29.739,1265.5,393.9,187.0,393.8,189.1,
MUREV2025.0055,376.4,396.416,15.561,116.653,6.54,1550.0,29.935,1273.8,396.4,187.4,396.4,189.0,
MUREV2025.0055,376.5,398.808,15.662,116.652,6.59,1559.3,30.129,1282.1,398.9,187.5,398.7,189.0,
MUREV2025.0055,376.5,401.52,15.766,116.652,6.64,1569.9,30.329,1290.6,401.4,187.9,401.6,188.6,
MUREV2025.0055,376.5,404.192,15.871,116.652,6.69,1580.4,30.531,1299.2,404.2,188.0,404.2,188.5,
MUREV2025.0055,376.1,406.864,15.975,116.652,6.74,1590.8,30.732,1307.8,406.9,188.0,406.8,188.1,
MUREV2025.0055,376.4,409.64,16.083,116.653,6.79,1601.7,30.94,1316.6,409.7,188.4,409.5,188.0,
MUREV2025.0055,376.1,412.28,16.189,116.653,6.84,1612.0,31.143,1325.2,412.4,188.5,412.1,187.6,
MUREV2025.0055,376.4,414.88,16.294,116.654,6.89,1622.2,31.344,1333.8,415.0,188.9,414.8,187.5,
MUREV2025.0055,376.5,417.48,16.406,116.704,6.94,1632.3,31.546,1342.4,417.6,189.0,417.4,187.5,
MUREV2025.0055,376.5,419.984,16.509,116.716,6.99,1642.1,31.742,1350.7,420.1,189.4,419.9,187.1,
MUREV2025.0055,376.5,422.688,16.616,116.716,7.04,1652.7,31.948,1359.5,422.7,189.5,422.6,187.0,
MUREV2025.0055,376.5,425.48,16.722,116.717,7.09,1663.6,32.151,1368.1,425.5,189.9,425.4,186.6,
MUREV2025.0055,376.5,428.056,16.82,116.666,7.14,1673.7,32.352,1376.7,428.2,190.0,427.9,186.5,
MUREV2025.0055,376.1,430.832,16.926,116.654,7.19,1684.6,32.56,1385.5,431.1,190.0,430.6,186.1,
MUREV2025.0055,376.4,433.64,17.034,116.655,7.24,1695.5,32.769,1394.4,433.7,190.4,433.6,186.0,
MUREV2025.0055,376.5,436.12,17.14,116.655,7.29,1705.2,32.972,1403.1,436.2,190.5,436.0,186.0,
MUREV2025.0055,376.5,438.68,17.245,116.655,7.34,1715.2,33.173,1411.6,438.8,190.9,438.6,185.6,
MUREV2025.0055,376.5,441.28,17.349,116.671,7.39,1725.4,33.369,1420.0,441.2,191.0,441.4,185.5,
MUREV2025.0055,376.5,443.752,17.457,116.716,7.44,1735.1,33.564,1428.2,443.9,191.4,443.6,185.1,
MUREV2025.0055,376.5,446.288,17.561,116.716,7.49,1745.0,33.764,1436.8,446.3,191.5,446.3,185.0,
MUREV2025.0055,376.5,448.432,17.656,116.715,7.54,1753.4,33.948,1444.6,448.3,191.9,448.6,184.6,
MUREV2025.0055,376.5,451.016,17.756,116.714,7.59,1763.5,34.14,1452.8,451.1,192.0,450.9,184.5,
MUREV2025.0055,376.5,453.768,17.857,116.713,7.64,1774.2,34.334,1461.0,453.7,192.0,453.9,184.5,
MUREV2025.0055,376.5,456.4,17.958,116.713,7.69,1784.5,34.528,1469.3,456.3,192.4,456.5,184.1,
MUREV2025.0055,376.5,458.904,18.062,116.713,7.74,1794.3,34.728,1477.8,459.1,192.5,458.8,184.0,
MUREV2025.0055,376.5,461.48,18.164,116.716,7.79,1804.4,34.924,1486.1,461.4,192.9,461.6,183.6,
MUREV2025.0055,376.5,464.08,18.257,116.661,7.84,1814.6,35.119,1494.4,464.2,193.0,464.0,183.5,
MUREV2025.0055,376.5,466.744,18.36,116.655,7.89,1825.0,35.319,1502.9,466.9,193.0,466.6,183.5,
MUREV2025.0055,376.1,469.616,18.468,116.655,7.94,1836.2,35.526,1511.8,469.6,193.0,469.7,183.1,
MUREV2025.0055,376.4,472.504,18.58,116.657,7.99,1847.5,35.741,1520.9,472.8,193.4,472.2,183.0,
MUREV2025.0055,376.5,475.192,18.686,116.658,8.04,1858.0,35.945,1529.6,475.4,193.5,475.0,183.0,
MUREV2025.0055,376.5,477.864,18.794,116.658,8.09,1868.4,36.153,1538.4,478.2,193.5,477.6,183.0,
MUREV2025.0055,376.5,480.288,18.9,116.658,8.14,1877.9,36.356,1547.1,480.8,193.5,479.7,183.0,
MUREV2025.0055,376.5,482.584,19.006,116.708,8.19,1886.9,36.546,1555.1,482.7,193.5,482.5,183.0,
MUREV2025.0055,376.5,485.024,19.109,116.719,8.24,1896.4,36.739,1563.4,485.3,193.5,484.8,183.0,
MUREV2025.0055,376.5,487.536,19.207,116.718,8.29,1906.3,36.927,1571.4,487.8,193.5,487.3,183.0,
MUREV2025.0055,376.5,490.184,19.299,116.668,8.34,1916.6,37.12,1579.6,490.2,193.5,490.2,183.0,
MUREV2025.0055,376.1,493.024,19.404,116.656,8.39,1927.7,37.326,1588.4,493.3,193.1,492.8,183.0,
MUREV2025.0055,376.0,496.064,19.507,116.607,8.44,1939.6,37.541,1597.5,496.2,193.0,496.0,183.0,
MUREV2025.0055,376.0,499.016,19.617,116.596,8.49,1951.2,37.757,1606.7,499.2,193.0,498.9,183.0,
MUREV2025.0055,376.0,501.36,19.724,116.596,8.54,1960.3,37.961,1615.4,501.7,193.0,501.0,183.0,
MUREV2025.0055,376.4,503.688,19.834,116.646,8.59,1969.4,38.157,1623.7,503.9,193.4,503.5,183.0,
MUREV2025.0055,376.5,505.728,19.934,116.673,8.64,1977.4,38.34,1631.5,506.2,193.5,505.3,183.0,
MUREV2025.0055,376.5,507.752,20.023,116.665,8.69,1985.3,38.514,1638.9,508.2,193.5,507.3,183.0,
MUREV2025.0055,376.5,510.432,20.113,116.653,8.74,1995.8,38.693,1646.5,510.7,193.5,510.2,183.0,
MUREV2025.0055,376.5,513.144,20.213,116.652,8.79,2006.4,38.884,1654.7,513.5,193.9,512.8,182.6,
MUREV2025.0055,376.5,516.24,20.314,116.603,8.84,2018.5,39.096,1663.7,516.3,194.0,516.2,182.5,
MUREV2025.0055,376.1,519.312,20.416,116.542,8.89,2030.5,39.312,1672.9,519.2,194.0,519.4,182.1,
MUREV2025.0055,376.0,522.128,20.526,116.531,8.94,2041.5,39.528,1682.0,522.3,194.0,522.0,182.0,
MUREV2025.0055,376.0,524.504,20.633,116.532,8.99,2050.8,39.732,1690.7,524.3,194.4,524.7,181.6,
MUREV2025.0055,376.0,526.72,20.731,116.531,9.04,2059.5,39.923,1698.8,526.8,194.5,526.7,181.5,
MUREV2025.0055,376.0,528.888,20.828,116.53,9.09,2068.0,40.11,1706.8,529.0,194.9,528.8,181.1,
MUREV2025.0055,376.0,531.336,20.922,116.528,9.14,2077.5,40.291,1714.5,531.3,195.0,531.4,181.0,
MUREV2025.0055,375.6,534.24,21.024,116.528,9.19,2088.9,40.488,1722.9,534.6,195.0,533.8,180.6,
MUREV2025.0055,375.9,537.08,21.132,116.529,9.24,2100.0,40.696,1731.7,537.3,195.4,536.9,180.5,
MUREV2025.0055,376.0,540.136,21.235,116.48,9.29,2111.9,40.91,1740.9,540.4,195.5,539.9,180.5,
MUREV2025.0055,375.6,542.936,21.342,116.469,9.34,2122.9,41.121,1749.8,543.4,195.5,542.5,180.1,
MUREV2025.0055,375.9,545.336,21.447,116.47,9.39,2132.3,41.324,1758.5,545.5,195.9,545.2,180.0,
MUREV2025.0055,375.6,547.688,21.54,116.419,9.44,2141.5,41.52,1766.8,548.0,196.0,547.4,179.6,
MUREV2025.0055,375.5,550.272,21.641,116.406,9.49,2151.6,41.72,1775.3,550.3,196.0,550.2,179.5,
MUREV2025.0055,375.5,552.944,21.736,116.356,9.54,2162.0,41.921,1783.9,552.8,196.0,553.1,179.5,
MUREV2025.0055,375.1,555.976,21.842,116.344,9.59,2173.9,42.129,1792.7,556.2,196.0,555.8,179.1,
MUREV2025.0055,375.0,559.0,21.944,116.295,9.64,2185.7,42.343,1801.8,559.1,196.0,558.9,179.0,
MUREV2025.0055,375.0,561.744,22.053,116.284,9.69,2196.4,42.559,1811.0,561.8,196.0,561.7,179.0,
MUREV2025.0055,375.0,564.264,22.162,116.284,9.74,2206.3,42.769,1820.0,564.5,196.4,564.0,178.6,
MUREV2025.0055,375.0,566.648,22.265,116.284,9.79,2215.6,42.967,1828.4,566.7,196.5,566.6,178.5,
MUREV2025.0055,375.0,568.912,22.362,116.283,9.84,2224.4,43.155,1836.4,569.3,196.5,568.5,178.5,
MUREV2025.0055,375.0,571.312,22.459,116.281,9.89,2233.8,43.343,1844.4,571.8,196.5,570.9,178.5,
MUREV2025.0055,375.0,574.072,22.562,116.281,9.94,2244.6,43.541,1852.8,574.5,196.5,573.6,178.5,
MUREV2025.0055,375.0,576.88,22.656,116.23,9.99,2255.6,43.743,1861.4,577.5,196.9,576.3,178.1,
MUREV2025.0055,375.0,579.552,22.758,116.218,10.04,2266.0,43.944,1870.0,580.1,197.0,579.0,178.0,
MUREV2025.0055,374.6,582.256,22.866,116.218,10.09,2276.6,44.152,1878.8,582.6,197.0,581.9,177.6,
MUREV2025.0055,374.9,584.816,22.961,116.168,10.14,2286.6,44.355,1887.4,585.1,197.4,584.5,177.5,
MUREV2025.0055,375.0,587.112,23.057,116.155,10.19,2295.6,44.545,1895.5,587.1,197.9,587.2,177.1,
MUREV2025.0055,374.6,589.8,23.149,116.104,10.24,2306.1,44.744,1904.0,589.7,198.0,589.9,176.6,
MUREV2025.0055,374.5,592.632,23.241,116.041,10.29,2317.2,44.945,1912.6,592.4,198.4,592.8,176.1,
MUREV2025.0055,374.1,595.344,23.336,115.979,10.34,2327.8,45.153,1921.4,595.0,198.5,595.7,175.6,
MUREV2025.0055,374.0,597.832,23.435,115.966,10.39,2337.5,45.35,1929.8,597.7,198.9,598.0,175.1,
MUREV2025.0055,374.0,600.432,23.529,115.916,10.44,2347.7,45.55,1938.3,600.3,199.0,600.6,175.0,
MUREV2025.0055,374.0,602.848,23.627,115.903,10.49,2357.1,45.746,1946.6,602.8,199.4,602.8,174.6,
MUREV2025.0055,374.0,605.272,23.724,115.902,10.54,2366.6,45.935,1954.7,605.6,199.5,604.9,174.5,
MUREV2025.0055,373.6,607.68,23.824,115.901,10.59,2376.0,46.128,1962.9,608.1,199.5,607.3,174.1,
MUREV2025.0055,373.9,610.752,23.92,115.851,10.64,2388.0,46.333,1971.6,611.4,199.9,610.1,174.0,
MUREV2025.0055,373.6,613.864,24.028,115.84,10.69,2400.2,46.548,1980.8,614.5,200.0,613.2,173.6,
MUREV2025.0055,373.5,616.752,24.14,115.842,10.74,2411.5,46.764,1990.0,617.3,200.0,616.2,173.5,
MUREV2025.0055,373.9,618.76,24.246,115.858,10.79,2419.4,46.963,1998.4,619.5,200.4,618.0,173.5,
MUREV2025.0055,374.0,619.824,24.348,115.949,10.84,2423.5,47.123,2005.2,620.4,200.9,619.2,173.1,
MUREV2025.0055,374.4,619.648,24.425,116.071,10.89,2422.8,47.222,2009.5,620.3,201.4,619.0,173.0,
MUREV2025.0055,374.9,618.632,24.478,116.227,10.94,2418.9,47.262,2011.2,619.4,201.9,617.9,173.0,
MUREV2025.0055,375.8,617.632,24.502,116.337,10.99,2414.9,47.262,2011.2,618.2,202.8,617.1,173.0,
MUREV2025.0055,376.0,617.76,24.527,116.447,11.04,2415.4,47.267,2011.3,618.4,203.4,617.1,172.6,
MUREV2025.0055,376.0,618.736,24.545,116.46,11.09,2419.3,47.297,2012.6,619.4,203.9,618.1,172.1,
MUREV2025.0055,376.0,620.016,24.571,116.451,11.14,2424.3,47.35,2014.9,620.6,204.4,619.5,171.6,
MUREV2025.0055,376.0,620.504,24.593,116.443,11.19,2426.2,47.396,2016.9,621.2,204.9,619.8,171.1,
MUREV2025.0055,376.0,620.08,24.613,116.484,11.24,2424.5,47.416,2017.7,620.5,205.4,619.6,170.6,
MUREV2025.0055,376.4,619.192,24.619,116.536,11.29,2421.0,47.408,2017.4,619.7,206.3,618.6,170.1,
MUREV2025.0055,376.5,618.232,24.613,116.587,11.34,2417.3,47.376,2016.0,618.9,206.9,617.6,169.6,
MUREV2025.0055,376.5,617.784,24.584,116.538,11.39,2415.5,47.34,2014.5,618.2,207.4,617.4,169.1,
MUREV2025.0055,376.1,618.264,24.576,116.518,11.44,2417.4,47.333,2014.2,619.0,207.9,617.6,168.2,
MUREV2025.0055,376.0,619.04,24.571,116.463,11.49,2420.4,47.344,2014.7,619.6,208.4,618.5,167.6,
MUREV2025.0055,376.0,619.648,24.57,116.398,11.54,2422.8,47.37,2015.8,620.1,209.3,619.2,166.7,
MUREV2025.0055,376.0,619.44,24.573,116.382,11.59,2422.0,47.382,2016.3,620.0,209.9,618.8,166.1,
MUREV2025.0055,376.0,618.624,24.567,116.377,11.64,2418.8,47.372,2015.8,619.0,210.4,618.3,165.6,
MUREV2025.0055,376.0,617.864,24.56,116.422,11.69,2415.8,47.34,2014.5,618.4,210.9,617.3,165.1,
MUREV2025.0055,376.0,617.464,24.546,116.429,11.74,2414.3,47.31,2013.2,617.9,211.8,617.0,164.2,
