Time,Car.DigitalInput.MSS.PDOC.Pin,Car.DigitalInput.MSS.BMS.Pin,Car.DigitalInput.MSS.BSPD.Pin,Car.DigitalInput.MSS.IMD.Pin,Car.Data.Driver.ThrottlePressure,Car.Data.Motor.MotorRPM,Car.AnalogInput.BMS.CellTempASensor,Car.AnalogInput.BMS.CellTempBSensor,Car.AnalogInput.BMS.CellTempCSensor,Car.Data.Battery.PackSOC,Car.Data.PDM.LVBatteryVoltage,Car.Data.Battery.BMSInternalTemp,Car.Data.Inverter.InverterTemp,Car.Data.Motor.MotorTemp,Car.Data.Inverter.InverterLock,Car.Data.Driver.SteeringAngle,Car.Data.Driver.FrontBrakePressure,Car.Data.Driver.RearBrakePressure,Car.Data.Driver.ThrottleDifference,Car.Data.Battery.HotSpotTemp,Car.Data.Battery.PackInstantaneousVoltage,Car.Data.Battery.PackOpenVoltage,Car.Data.Battery.PackCurrent,Car.Data.Battery.PackDCL,Car.Data.Battery.PackCCL,Car.Data.Battery.PackResistance,Car.Data.Battery.HighCellVoltage,Car.Data.Battery.LowCellVoltage,Car.Data.Battery.InputSupplyVoltage,Car.Data.Battery.CurrentLimitsStatus,Car.Data.Battery.HighCellVoltageID,Car.Data.Battery.LowCellVoltageID,Car.Data.Battery.BatteryPower,Car.Data.PDM.CoolingFanCurrent,Car.Data.PDM.CoolingPumpCurrent,Car.Data.PDM.FanState,Car.Data.PDM.PumpState,Car.Data.Inverter.InverterRelay.Relay2,Car.Data.Inverter.PhaseA,Car.Data.Inverter.PhaseB,Car.Data.Inverter.PhaseC,Car.Data.Inverter.InverterDCCurrent,Car.Data.Inverter.InverterDCVoltage,Car.Data.Inverter.InverterFault.Byte0,Car.Data.Inverter.InverterFault.Byte1,Car.Data.Inverter.InverterFault.Byte2,Car.Data.Inverter.InverterFault.Byte3,Car.Data.Inverter.InverterFault.Byte4,Car.Data.Inverter.InverterFault.Byte5,Car.Data.Inverter.InverterFault.Byte6,Car.Data.Inverter.InverterFault.Byte7,Car.Data.Inverter.InverterCMDTorque,Car.Data.Inverter.InverterFDBTorque,Car.DigitalInput.WheelSpeed.WheelSpeedFrontLeft,Car.DigitalInput.WheelSpeed.WheelSpeedFrontRight,Car.Data.Inverter.InverterCalculatedTorque
2459.81,0,0,0,0,0,0,1.53948,0.00599883,1.53838,39,0,29,23,30,0,-2,0,0,1,56,3803,3803,0,141,35,614,35266,35086,108,2,65,98,0,0,0,0,0,1,0,0,5,0,3861,0,0,0,0,0,0,0,0,0,-1,0,0,0
2459.82,0,0,0,0,0,0,1.53933,0.00600191,1.53853,39,0,29,23,30,0,-2,0,0,1,56,3803,3803,0,141,35,614,35266,35086,108,2,65,98,0,0,0,0,0,1,7,8,15,0,3854,0,0,0,0,0,0,0,0,0,2,0,0,0
2459.83,0,0,0,0,0,0,1.53919,0.00600499,1.53869,39,0,29,23,30,0,-2,0,0,1,56,3803,3803,0,141,35,614,35266,35086,108,2,65,98,0,0,0,0,0,1,0,0,0,0,3861,0,0,0,0,0,0,0,0,0,1,0,0,0
2459.84,0,0,0,0,0,0,1.53904,0.00600807,1.53884,39,0,29,23,30,0,-2,0,0,1,56,3803,3803,0,141,35,614,35266,35086,108,2,65,98,0,0,0,0,0,1,0,0,7,0,3858,0,0,0,0,0,0,0,0,0,0,0,0,0
2459.85,0,0,0,0,0,0,1.5389,0.00601115,1.539,39,0,29,23,30,0,-2,0,0,1,56,3803,3803,0,141,35,614,35266,35086,108,2,65,98,0,0,0,0,0,1,0,0,7,0,3858,0,0,0,0,0,0,0,0,0,0,0,0,0
2459.86,0,0,0,0,0,0,1.53876,0.00601423,1.53915,39,0,29,23,30,0,-2,0,0,1,56,3803,3803,0,141,35,614,35266,35086,108,2,65,98,0,0,0,0,0,1,0,0,5,0,3856,0,0,0,0,0,0,0,0,0,-1,0,0,0
2459.87,0,0,0,0,0,0,1.53861,0.00601731,1.53931,39,0,29,23,30,0,-2,0,0,1,56,3803,3803,0,141,35,614,35266,35086,108,2,65,98,0,0,0,0,0,1,0,0,0,0,3854,0,0,0,0,0,0,0,0,0,-1,0,0,0
2459.88,0,0,0,0,0,0,1.53847,0.00602039,1.53946,39,0,29,23,30,0,-2,0,0,1,56,3803,3803,0,141,35,614,35266,35086,108,2,65,98,0,0,0,0,0,1,0,0,7,0,3863,0,0,0,0,0,0,0,0,0,-1,0,0,0
2459.89,0,0,0,0,0,0,1.53832,0.00602348,1.53961,39,0,29,23,30,0,-2,0,0,1,56,3803,3803,0,141,35,614,35266,35086,108,2,65,98,0,0,0,0,0,1,0,0,1,0,3861,0,0,0,0,0,0,0,0,0,-2,0,0,0
2459.9,0,0,0,0,0,0,1.53818,0.00602656,1.53977,39,0,29,23,30,0,-2,0,0,1,56,3803,3803,0,141,35,614,35265,35087,109,2,20,98,0,0,0,0,0,1,0,0,5,0,3858,0,0,0,0,0,0,0,0,0,0,0,0,0
