Time,Car.DigitalInput.MSS.PDOC.Pin,Car.DigitalInput.MSS.BMS.Pin,Car.DigitalInput.MSS.BSPD.Pin,Car.DigitalInput.MSS.IMD.Pin,Car.Data.Driver.ThrottlePressure,Car.Data.Motor.MotorRPM,Car.AnalogInput.BMS.CellTempASensor,Car.AnalogInput.BMS.CellTempBSensor,Car.AnalogInput.BMS.CellTempCSensor,Car.Data.Battery.PackSOC,Car.Data.PDM.LVBatteryVoltage,Car.Data.Battery.BMSInternalTemp,Car.Data.Inverter.InverterTemp,Car.Data.Motor.MotorTemp,Car.Data.Inverter.InverterLock,Car.Data.Driver.SteeringAngle,Car.Data.Driver.FrontBrakePressure,Car.Data.Driver.RearBrakePressure,Car.Data.Driver.ThrottleDifference,Car.Data.Battery.HotSpotTemp,Car.Data.Battery.PackInstantaneousVoltage,Car.Data.Battery.PackOpenVoltage,Car.Data.Battery.PackCurrent,Car.Data.Battery.PackDCL,Car.Data.Battery.PackCCL,Car.Data.Battery.PackResistance,Car.Data.Battery.HighCellVoltage,Car.Data.Battery.LowCellVoltage,Car.Data.Battery.InputSupplyVoltage,Car.Data.Battery.CurrentLimitsStatus,Car.Data.Battery.HighCellVoltageID,Car.Data.Battery.LowCellVoltageID,Car.Data.Battery.BatteryPower,Car.Data.PDM.CoolingFanCurrent,Car.Data.PDM.CoolingPumpCurrent,Car.Data.PDM.FanState,Car.Data.PDM.PumpState,Car.Data.Inverter.InverterRelay.Relay2,Car.Data.Inverter.PhaseA,Car.Data.Inverter.PhaseB,Car.Data.Inverter.PhaseC,Car.Data.Inverter.InverterDCCurrent,Car.Data.Inverter.InverterDCVoltage,Car.Data.Inverter.InverterFault.Byte0,Car.Data.Inverter.InverterFault.Byte1,Car.Data.Inverter.InverterFault.Byte2,Car.Data.Inverter.InverterFault.Byte3,Car.Data.Inverter.InverterFault.Byte4,Car.Data.Inverter.InverterFault.Byte5,Car.Data.Inverter.InverterFault.Byte6,Car.Data.Inverter.InverterFault.Byte7,Car.Data.Inverter.InverterCMDTorque,Car.Data.Inverter.InverterFDBTorque,Car.DigitalInput.WheelSpeed.WheelSpeedFrontLeft,Car.DigitalInput.WheelSpeed.WheelSpeedFrontRight,Car.Data.Inverter.InverterCalculatedTorque
1874.81,0,0,0,0,0,0,1.5753,0.00690369,1.57658,42,0,28,29,28,0,-2,59,0,1,50,3915,3915,0,139,35,711,36337,36031,110,2,82,98,0,0,0,0,0,1,0,0,0,0,3969,0,0,0,0,0,0,0,0,0,-7,0,0,0
1874.82,0,0,0,0,0,0,1.57493,0.00691381,1.57678,42,0,28,29,28,0,-2,59,0,1,50,3915,3915,0,139,35,711,36337,36031,110,2,82,98,0,0,0,0,0,1,0,0,0,0,3971,0,0,0,0,0,0,0,0,0,6,0,0,0
1874.83,0,0,0,0,0,0,1.57455,0.00692393,1.57698,42,0,28,29,28,0,-2,59,0,1,50,3915,3915,0,139,35,711,36337,36031,110,2,82,98,0,0,0,0,0,1,10,13,8,0,3971,0,0,0,0,0,0,0,0,0,7,0,0,0
1874.84,0,0,0,0,0,0,1.57418,0.00693405,1.57718,42,0,28,29,28,0,-2,59,0,1,50,3915,3915,0,139,35,711,36337,36031,110,2,82,98,0,0,0,0,0,1,0,0,0,0,3971,0,0,0,0,0,0,0,0,0,-6,0,0,0
1874.85,0,0,0,0,0,0,1.57381,0.00694417,1.57738,42,0,28,29,28,0,-2,59,0,1,50,3915,3915,0,139,35,711,36337,36031,110,2,82,98,0,0,0,0,0,1,0,0,0,0,3969,0,0,0,0,0,0,0,0,0,-2,0,0,0
1874.86,0,0,0,0,0,0,1.57344,0.00695429,1.57757,42,0,28,29,28,0,-2,59,0,1,50,3915,3915,0,139,35,711,36337,36031,110,2,82,98,0,0,0,0,0,1,0,0,0,0,3969,0,0,0,0,0,0,0,0,0,-2,0,0,0
1874.87,0,0,0,0,0,0,1.57307,0.00696441,1.57777,42,0,28,29,28,0,-2,59,0,1,50,3915,3915,0,139,35,711,36337,36031,110,2,82,98,0,0,0,0,0,1,0,1,0,0,3975,0,0,0,0,0,0,0,0,0,-5,0,0,0
1874.88,0,0,0,0,0,0,1.5727,0.00697452,1.57797,42,0,28,29,28,0,-2,59,0,1,50,3915,3915,0,139,35,711,36337,36031,110,2,82,98,0,0,0,0,0,1,0,0,0,0,3969,0,0,0,0,0,0,0,0,0,-6,0,0,0
1874.89,0,0,0,0,0,0,1.57232,0.00698464,1.57817,42,0,28,29,28,0,-2,58,0,1,50,3915,3915,0,139,35,711,36337,36031,110,2,82,98,0,0,0,0,0,1,0,0,0,0,3971,0,0,0,0,0,0,0,0,0,-14,0,0,0
1874.9,0,0,0,0,0,0,1.57195,0.00699476,1.57837,42,0,28,29,28,0,-2,58,0,1,51,3915,3915,0,139,35,711,36337,36033,109,2,82,98,0,0,0,0,0,1,0,0,0,0,3973,0,0,0,0,0,0,0,0,0,9,0,0,0
