Time,Car.DigitalInput.MSS.PDOC.Pin,Car.DigitalInput.MSS.BMS.Pin,Car.DigitalInput.MSS.BSPD.Pin,Car.DigitalInput.MSS.IMD.Pin,Car.Data.Driver.ThrottlePressure,Car.Data.Motor.MotorRPM,Car.AnalogInput.BMS.CellTempASensor,Car.AnalogInput.BMS.CellTempBSensor,Car.AnalogInput.BMS.CellTempCSensor,Car.Data.Battery.PackSOC,Car.Data.PDM.LVBatteryVoltage,Car.Data.Battery.BMSInternalTemp,Car.Data.Inverter.InverterTemp,Car.Data.Motor.MotorTemp,Car.Data.Inverter.InverterLock,Car.Data.Driver.SteeringAngle,Car.Data.Driver.FrontBrakePressure,Car.Data.Driver.RearBrakePressure,Car.Data.Driver.ThrottleDifference,Car.Data.Battery.HotSpotTemp,Car.Data.Battery.PackInstantaneousVoltage,Car.Data.Battery.PackOpenVoltage,Car.Data.Battery.PackCurrent,Car.Data.Battery.PackDCL,Car.Data.Battery.PackCCL,Car.Data.Battery.PackResistance,Car.Data.Battery.HighCellVoltage,Car.Data.Battery.LowCellVoltage,Car.Data.Battery.InputSupplyVoltage,Car.Data.Battery.CurrentLimitsStatus,Car.Data.Battery.HighCellVoltageID,Car.Data.Battery.LowCellVoltageID,Car.Data.Battery.BatteryPower,Car.Data.PDM.CoolingFanCurrent,Car.Data.PDM.CoolingPumpCurrent,Car.Data.PDM.FanState,Car.Data.PDM.PumpState,Car.Data.Inverter.InverterRelay.Relay2,Car.Data.Inverter.PhaseA,Car.Data.Inverter.PhaseB,Car.Data.Inverter.PhaseC,Car.Data.Inverter.InverterDCCurrent,Car.Data.Inverter.InverterDCVoltage,Car.Data.Inverter.InverterFault.Byte0,Car.Data.Inverter.InverterFault.Byte1,Car.Data.Inverter.InverterFault.Byte2,Car.Data.Inverter.InverterFault.Byte3,Car.Data.Inverter.InverterFault.Byte4,Car.Data.Inverter.InverterFault.Byte5,Car.Data.Inverter.InverterFault.Byte6,Car.Data.Inverter.InverterFault.Byte7,Car.Data.Inverter.InverterCMDTorque,Car.Data.Inverter.InverterFDBTorque,Car.DigitalInput.WheelSpeed.WheelSpeedFrontLeft,Car.DigitalInput.WheelSpeed.WheelSpeedFrontRight,Car.Data.Inverter.InverterCalculatedTorque
3622.82,0,0,0,0,0,0,1.53398,0.00307358,1.53834,31,0,30,29,38,0,8,0,0,1,57,3669,3669,0,146,35,457,34099,33705,109,2,20,98,0,0,0,0,0,1,6,5,0,0,3721,0,0,0,0,0,0,0,0,0,0,0,0,0
3622.83,0,0,0,0,0,0,1.53393,0.00307436,1.53856,31,0,30,29,38,0,8,0,0,1,57,3669,3669,0,146,35,457,34099,33705,109,2,20,98,0,0,0,0,0,1,2,3,0,0,3725,0,0,0,0,0,0,0,0,0,0,0,0,0
3622.84,0,0,0,0,0,0,1.53388,0.00307514,1.53878,31,0,30,29,38,0,8,0,0,1,57,3669,3669,1,146,35,457,34099,33705,109,2,20,98,3669,0,0,0,0,1,2,3,0,0,3725,0,0,0,0,0,0,0,0,0,0,0,0,0
3622.85,0,0,0,0,0,0,1.53383,0.00307592,1.539,31,0,30,29,38,0,8,0,0,1,57,3669,3669,1,146,35,457,34099,33705,109,2,20,98,3669,0,0,0,0,1,0,0,0,0,3725,0,0,0,0,0,0,0,0,0,0,0,0,0
3622.86,0,0,0,0,0,0,1.53378,0.00307671,1.53922,31,0,30,29,38,0,8,0,0,1,57,3669,3669,0,146,35,457,34099,33705,109,2,20,98,0,0,0,0,0,1,2,1,0,0,3718,0,0,0,0,0,0,0,0,0,-3,0,0,0
3622.87,0,0,0,0,0,0,1.53373,0.00307749,1.53944,31,0,30,29,38,0,8,0,0,1,57,3669,3669,0,146,35,457,34099,33705,109,2,20,98,0,0,0,0,0,1,2,1,0,0,3718,0,0,0,0,0,0,0,0,0,0,0,0,0
3622.88,0,0,0,0,0,0,1.53369,0.00307827,1.53966,31,0,30,29,38,0,8,0,0,1,57,3670,3669,0,146,35,457,34099,33705,109,2,20,98,0,0,0,0,0,1,0,0,0,0,3725,0,0,0,0,0,0,0,0,0,0,0,0,0
3622.89,0,0,0,0,0,0,1.53364,0.00307905,1.53987,31,0,30,29,38,0,8,0,0,1,57,3670,3669,0,146,35,457,34099,33705,109,2,20,98,0,0,0,0,0,1,0,0,0,0,3727,0,0,0,0,0,0,0,0,0,0,0,0,0
3622.9,0,0,0,0,0,0,1.53359,0.00307983,1.54009,31,0,30,29,38,0,8,0,0,1,56,3670,3669,0,146,35,457,34100,33707,109,2,20,98,0,0,0,0,0,1,0,1,0,0,3727,0,0,0,0,0,0,0,0,0,0,0,0,0
3622.91,0,0,0,0,0,0,1.53341,0.00307111,1.53995,31,0,30,29,38,0,8,0,0,1,56,3670,3669,0,146,35,457,34100,33707,109,2,20,98,0,0,0,0,0,1,2,0,0,0,3721,0,0,0,0,0,0,0,0,0,-1,0,0,0
3622.92,0,0,0,0,0,0,1.53322,0.00306239,1.53981,31,0,30,29,38,0,8,0,0,1,56,3670,3669,0,146,35,457,34100,33707,109,2,20,98,0,0,0,0,0,1,0,0,0,0,3723,0,0,0,0,0,0,0,0,0,-1,0,0,0
3622.93,0,0,0,0,0,0,1.53304,0.00305367,1.53967,31,0,30,29,38,0,8,0,0,1,56,3670,3669,0,146,35,457,34100,33707,109,2,20,98,0,0,0,0,0,1,0,0,0,0,3723,0,0,0,0,0,0,0,0,0,0,0,0,0
3622.94,0,0,0,0,0,0,1.53286,0.00304495,1.53953,31,0,30,29,38,0,8,0,0,1,56,3670,3670,0,146,35,457,34100,33707,109,2,20,98,0,0,0,0,0,1,0,1,0,0,3718,0,0,0,0,0,0,0,0,0,0,0,0,0
3622.95,0,0,0,0,0,0,1.53268,0.00303623,1.53939,31,0,30,29,38,0,8,0,0,1,56,3670,3670,0,146,35,457,34100,33707,109,2,20,98,0,0,0,0,0,1,0,0,0,0,3718,0,0,0,0,0,0,0,0,0,0,0,0,0
3622.96,0,0,0,0,0,0,1.53249,0.00302751,1.53925,31,0,30,29,38,0,8,0,0,1,56,3670,3670,0,146,35,457,34100,33707,109,2,20,98,0,0,0,0,0,1,10,9,0,0,3723,0,0,0,0,0,0,0,0,0,-1,0,0,0
